id,url,name,review_rating
431,https://place.map.kakao.com/1766811588,카페오픈24 율전점,3.7
432,https://place.map.kakao.com/627036124,60판왕뚜껑삼겹살 율전뜨란채점,5.0
433,https://place.map.kakao.com/1428766971,무진장김치찌개 천천점,3.5
434,https://place.map.kakao.com/1750497551,행컵 성균관대점,2.8
435,https://place.map.kakao.com/167967509,유유진진,4.3
436,https://place.map.kakao.com/1572072115,HYOM,5.0
437,https://place.map.kakao.com/16174679,부뚜막백반&김치찜 성대점,3.9
438,https://place.map.kakao.com/9455684,포명천천더차이니즈,2.5
439,https://place.map.kakao.com/1235356477,옥집,0.0
440,https://place.map.kakao.com/64507975,업텐브로피자 성대점,5.0
441,https://place.map.kakao.com/1574854057,크레이저 커피 수원성대점,5.0
442,https://place.map.kakao.com/1809443383,본죽&비빔밥cafe 율전상률초점,0.0
443,https://place.map.kakao.com/1376734055,달콤한사람들,5.0
444,https://place.map.kakao.com/1544717849,낙원떡집,0.0
445,https://place.map.kakao.com/61925869,성대포명천 율전점,3.7
446,https://place.map.kakao.com/541737858,율전동,3.7
447,https://place.map.kakao.com/19479206,봉다방,0.0
448,https://place.map.kakao.com/1408976559,포레스트오늘숲 수원천천점,4.1
449,https://place.map.kakao.com/261138507,남도토박이,0.0
450,https://place.map.kakao.com/12267147,전주생막걸리,0.0
451,https://place.map.kakao.com/781249361,착한식당,3.5
452,https://place.map.kakao.com/1469793608,우진떡집,5.0
453,https://place.map.kakao.com/1913760014,디아,4.2
454,https://place.map.kakao.com/1673819877,금별맥주 성균관대역점,0.0
455,https://place.map.kakao.com/1526214744,곱창골 수원본점,1.0
456,https://place.map.kakao.com/1901169229,본도시락 수원성균관대점,3.6
457,https://place.map.kakao.com/775103576,족발더하기,0.0
458,https://place.map.kakao.com/21320529,자피,0.0
459,https://place.map.kakao.com/979059597,원할머니보쌈 수원천천배달점,5.0
460,https://place.map.kakao.com/1473028639,르블랑제리 다움,3.2
461,https://place.map.kakao.com/261250031,밥은화 수원성균관대점,4.7
462,https://place.map.kakao.com/2020200484,카페인24 수원율전점,5.0
463,https://place.map.kakao.com/23009528,솥뚜껑구이,5.0
464,https://place.map.kakao.com/27510146,카페에비뉴,3.5
465,https://place.map.kakao.com/952808054,카페셀,4.3
466,https://place.map.kakao.com/24711457,페리카나 성대1점,5.0
467,https://place.map.kakao.com/577978017,텐퍼센트커피 수원율전점,0.0
468,https://place.map.kakao.com/2085850657,응급실국물떡볶이 수원천천점,4.7
469,https://place.map.kakao.com/1230987635,샐러디치오도씨 수원성대점,4.8
470,https://place.map.kakao.com/13143025,피자에땅 성대점,5.0
471,https://place.map.kakao.com/1123960314,돈우정숯불구이,5.0
472,https://place.map.kakao.com/762026624,코아김밥,5.0
473,https://place.map.kakao.com/11946368,풍어생선구이정식,3.2
474,https://place.map.kakao.com/2045252460,모닝사이드,5.0
475,https://place.map.kakao.com/834712892,크로앙쥬 성대점,4.9
476,https://place.map.kakao.com/1866106760,요거트아이스크림의정석 수원성대점,0.0
477,https://place.map.kakao.com/1427614215,두끼 수원천천점,2.1
478,https://place.map.kakao.com/661634029,조춘식동태탕회냉면,0.0
479,https://place.map.kakao.com/824736542,낭만가득한 20세기포장마차,4.8
480,https://place.map.kakao.com/1035055143,카페프롬미,5.0
481,https://place.map.kakao.com/13036289,참숯풍천장어직판장,4.8
482,https://place.map.kakao.com/650882727,호끼펍,4.0
483,https://place.map.kakao.com/880612917,북수원온천식당 팔각정,0.0
484,https://place.map.kakao.com/628884699,불여우닭발 수원성대점,0.0
485,https://place.map.kakao.com/100665689,테라스비어,5.0
486,https://place.map.kakao.com/1342456271,커피먹고놀자,2.3
487,https://place.map.kakao.com/61771164,S바,0.0
488,https://place.map.kakao.com/932097349,호세야오리바베큐 율전점,0.0
489,https://place.map.kakao.com/455948783,노모어피자 정자천천점,5.0
490,https://place.map.kakao.com/1044931041,덮덮밥 수원성대점,0.0
491,https://place.map.kakao.com/9363421,쟌비어스,5.0
492,https://place.map.kakao.com/1805485832,감동낙곱새 수원1호점,0.0
493,https://place.map.kakao.com/527193628,따봉치킨,0.0
494,https://place.map.kakao.com/287841606,편백회관 천천점,5.0
495,https://place.map.kakao.com/12591564,굽네치킨 수원정자3동점,3.9
496,https://place.map.kakao.com/140844412,도다케밥,4.7
497,https://place.map.kakao.com/13074503,프렌즈과자점,4.5
498,https://place.map.kakao.com/8396388,불티 천천점,0.0
499,https://place.map.kakao.com/19736875,횡성생고기,5.0
500,https://place.map.kakao.com/856924491,옥상,0.0
